id,id_index,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,periode_update,kategori,jumlah,satuan,tahun
168,1336,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2025,BERKEMBANG,31,DESA,2025
168,1337,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2025,MAJU,149,DESA,2025
168,1338,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2025,MANDIRI,101,DESA,2025
168,1339,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2025,SANGAT TERTINGGAL,0,DESA,2025
168,1340,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2025,TERTINGGAL,0,DESA,2025
169,1341,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2025,BERKEMBANG,12,DESA,2025
169,1342,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2025,MAJU,115,DESA,2025
169,1343,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2025,MANDIRI,130,DESA,2025
169,1344,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2025,SANGAT TERTINGGAL,0,DESA,2025
169,1345,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2025,TERTINGGAL,0,DESA,2025
170,1346,35,JAWA TIMUR,3572,KOTA BLITAR,2025,BERKEMBANG,0,DESA,2025
170,1347,35,JAWA TIMUR,3572,KOTA BLITAR,2025,MAJU,89,DESA,2025
170,1348,35,JAWA TIMUR,3572,KOTA BLITAR,2025,MANDIRI,131,DESA,2025
170,1349,35,JAWA TIMUR,3572,KOTA BLITAR,2025,SANGAT TERTINGGAL,0,DESA,2025
170,1350,35,JAWA TIMUR,3572,KOTA BLITAR,2025,TERTINGGAL,0,DESA,2025
171,1351,35,JAWA TIMUR,3571,KOTA KEDIRI,2025,BERKEMBANG,9,DESA,2025
171,1352,35,JAWA TIMUR,3571,KOTA KEDIRI,2025,MAJU,190,DESA,2025
171,1353,35,JAWA TIMUR,3571,KOTA KEDIRI,2025,MANDIRI,144,DESA,2025
171,1354,35,JAWA TIMUR,3571,KOTA KEDIRI,2025,SANGAT TERTINGGAL,0,DESA,2025
171,1355,35,JAWA TIMUR,3571,KOTA KEDIRI,2025,TERTINGGAL,0,DESA,2025
172,1356,35,JAWA TIMUR,3573,KOTA MALANG,2025,BERKEMBANG,0,DESA,2025
172,1357,35,JAWA TIMUR,3573,KOTA MALANG,2025,MAJU,0,DESA,2025
172,1358,35,JAWA TIMUR,3573,KOTA MALANG,2025,MANDIRI,378,DESA,2025
172,1359,35,JAWA TIMUR,3573,KOTA MALANG,2025,SANGAT TERTINGGAL,0,DESA,2025
172,1360,35,JAWA TIMUR,3573,KOTA MALANG,2025,TERTINGGAL,0,DESA,2025
173,1361,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2025,BERKEMBANG,33,DESA,2025
173,1362,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2025,MAJU,82,DESA,2025
173,1363,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2025,MANDIRI,83,DESA,2025
173,1364,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2025,SANGAT TERTINGGAL,0,DESA,2025
173,1365,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2025,TERTINGGAL,0,DESA,2025
174,1366,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2025,BERKEMBANG,11,DESA,2025
174,1367,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2025,MAJU,42,DESA,2025
174,1368,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2025,MANDIRI,173,DESA,2025
174,1369,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2025,SANGAT TERTINGGAL,0,DESA,2025
174,1370,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2025,TERTINGGAL,0,DESA,2025
175,1371,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2025,BERKEMBANG,0,DESA,2025
175,1372,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2025,MAJU,8,DESA,2025
175,1373,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2025,MANDIRI,181,DESA,2025
175,1374,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2025,SANGAT TERTINGGAL,0,DESA,2025
175,1375,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2025,TERTINGGAL,0,DESA,2025
176,1376,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2025,BERKEMBANG,64,DESA,2025
176,1377,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2025,MAJU,98,DESA,2025
176,1378,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2025,MANDIRI,47,DESA,2025
176,1379,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2025,SANGAT TERTINGGAL,0,DESA,2025
176,1380,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2025,TERTINGGAL,0,DESA,2025
177,1381,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2025,BERKEMBANG,4,DESA,2025
177,1382,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2025,MAJU,44,DESA,2025
177,1383,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2025,MANDIRI,84,DESA,2025
177,1384,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2025,SANGAT TERTINGGAL,0,DESA,2025
177,1385,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2025,TERTINGGAL,0,DESA,2025
178,1386,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2025,BERKEMBANG,18,DESA,2025
178,1387,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2025,MAJU,162,DESA,2025
178,1388,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2025,MANDIRI,145,DESA,2025
178,1389,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2025,SANGAT TERTINGGAL,0,DESA,2025
178,1390,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2025,TERTINGGAL,0,DESA,2025
179,1391,35,JAWA TIMUR,3575,KOTA PASURUAN,2025,BERKEMBANG,30,DESA,2025
179,1392,35,JAWA TIMUR,3575,KOTA PASURUAN,2025,MAJU,141,DESA,2025
179,1393,35,JAWA TIMUR,3575,KOTA PASURUAN,2025,MANDIRI,170,DESA,2025
179,1394,35,JAWA TIMUR,3575,KOTA PASURUAN,2025,SANGAT TERTINGGAL,0,DESA,2025
179,1395,35,JAWA TIMUR,3575,KOTA PASURUAN,2025,TERTINGGAL,0,DESA,2025
180,1396,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2025,BERKEMBANG,0,DESA,2025
180,1397,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2025,MAJU,60,DESA,2025
180,1398,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2025,MANDIRI,258,DESA,2025
180,1399,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2025,SANGAT TERTINGGAL,0,DESA,2025
180,1400,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2025,TERTINGGAL,0,DESA,2025
181,1401,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2025,BERKEMBANG,0,DESA,2025
181,1402,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2025,MAJU,0,DESA,2025
181,1403,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2025,MANDIRI,299,DESA,2025
181,1404,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2025,SANGAT TERTINGGAL,0,DESA,2025
181,1405,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2025,TERTINGGAL,0,DESA,2025
182,1406,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2025,BERKEMBANG,0,DESA,2025
182,1407,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2025,MAJU,85,DESA,2025
182,1408,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2025,MANDIRI,217,DESA,2025
182,1409,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2025,SANGAT TERTINGGAL,0,DESA,2025
182,1410,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2025,TERTINGGAL,0,DESA,2025
183,1411,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2025,BERKEMBANG,3,DESA,2025
183,1412,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2025,MAJU,129,DESA,2025
183,1413,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2025,MANDIRI,132,DESA,2025
183,1414,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2025,SANGAT TERTINGGAL,0,DESA,2025
183,1415,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2025,TERTINGGAL,0,DESA,2025
184,1416,35,JAWA TIMUR,3577,KOTA MADIUN,2025,BERKEMBANG,0,DESA,2025
184,1417,35,JAWA TIMUR,3577,KOTA MADIUN,2025,MAJU,38,DESA,2025
184,1418,35,JAWA TIMUR,3577,KOTA MADIUN,2025,MANDIRI,160,DESA,2025
184,1419,35,JAWA TIMUR,3577,KOTA MADIUN,2025,SANGAT TERTINGGAL,0,DESA,2025
184,1420,35,JAWA TIMUR,3577,KOTA MADIUN,2025,TERTINGGAL,0,DESA,2025
185,1421,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2025,BERKEMBANG,2,DESA,2025
185,1422,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2025,MAJU,65,DESA,2025
185,1423,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2025,MANDIRI,140,DESA,2025
185,1424,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2025,SANGAT TERTINGGAL,0,DESA,2025
185,1425,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2025,TERTINGGAL,0,DESA,2025
186,1426,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2025,BERKEMBANG,7,DESA,2025
186,1427,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2025,MAJU,129,DESA,2025
186,1428,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2025,MANDIRI,77,DESA,2025
186,1429,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2025,SANGAT TERTINGGAL,0,DESA,2025
186,1430,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2025,TERTINGGAL,0,DESA,2025
187,1431,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2025,BERKEMBANG,0,DESA,2025
187,1432,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2025,MAJU,67,DESA,2025
187,1433,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2025,MANDIRI,352,DESA,2025
187,1434,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2025,SANGAT TERTINGGAL,0,DESA,2025
187,1435,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2025,TERTINGGAL,0,DESA,2025
188,1436,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2025,BERKEMBANG,0,DESA,2025
188,1437,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2025,MAJU,59,DESA,2025
188,1438,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2025,MANDIRI,252,DESA,2025
188,1439,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2025,SANGAT TERTINGGAL,0,DESA,2025
188,1440,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2025,TERTINGGAL,0,DESA,2025
189,1441,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2025,BERKEMBANG,0,DESA,2025
189,1442,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2025,MAJU,183,DESA,2025
189,1443,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2025,MANDIRI,279,DESA,2025
189,1444,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2025,SANGAT TERTINGGAL,0,DESA,2025
189,1445,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2025,TERTINGGAL,0,DESA,2025
190,1446,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2025,BERKEMBANG,0,DESA,2025
190,1447,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2025,MAJU,0,DESA,2025
190,1448,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2025,MANDIRI,330,DESA,2025
190,1449,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2025,SANGAT TERTINGGAL,0,DESA,2025
190,1450,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2025,TERTINGGAL,0,DESA,2025
191,1451,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2025,BERKEMBANG,84,DESA,2025
191,1452,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2025,MAJU,69,DESA,2025
191,1453,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2025,MANDIRI,27,DESA,2025
191,1454,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2025,SANGAT TERTINGGAL,0,DESA,2025
191,1455,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2025,TERTINGGAL,0,DESA,2025
192,1456,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2025,BERKEMBANG,63,DESA,2025
192,1457,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2025,MAJU,89,DESA,2025
192,1458,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2025,MANDIRI,26,DESA,2025
192,1459,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2025,SANGAT TERTINGGAL,0,DESA,2025
192,1460,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2025,TERTINGGAL,0,DESA,2025
193,1461,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2025,BERKEMBANG,56,DESA,2025
193,1462,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2025,MAJU,140,DESA,2025
193,1463,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2025,MANDIRI,134,DESA,2025
193,1464,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2025,SANGAT TERTINGGAL,0,DESA,2025
193,1465,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2025,TERTINGGAL,0,DESA,2025
194,1466,35,JAWA TIMUR,3571,KOTA KEDIRI,2025,BERKEMBANG,0,DESA,2025
194,1467,35,JAWA TIMUR,3571,KOTA KEDIRI,2025,MAJU,0,DESA,2025
194,1468,35,JAWA TIMUR,3571,KOTA KEDIRI,2025,MANDIRI,0,DESA,2025
194,1469,35,JAWA TIMUR,3571,KOTA KEDIRI,2025,SANGAT TERTINGGAL,0,DESA,2025
194,1470,35,JAWA TIMUR,3571,KOTA KEDIRI,2025,TERTINGGAL,0,DESA,2025
251,1471,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2025,BERKEMBANG,3,DESA,2025
251,1472,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2025,MAJU,44,DESA,2025
251,1473,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2025,MANDIRI,120,DESA,2025
251,1474,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2025,SANGAT TERTINGGAL,0,DESA,2025
251,1475,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2025,TERTINGGAL,0,DESA,2025
252,1476,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2025,BERKEMBANG,0,DESA,2025
252,1477,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2025,MAJU,43,DESA,2025
252,1478,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2025,MANDIRI,109,DESA,2025
252,1479,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2025,SANGAT TERTINGGAL,0,DESA,2025
252,1480,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2025,TERTINGGAL,0,DESA,2025
253,1481,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2025,BERKEMBANG,136,DESA,2025
253,1482,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2025,MAJU,119,DESA,2025
253,1483,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2025,MANDIRI,18,DESA,2025
253,1484,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2025,SANGAT TERTINGGAL,0,DESA,2025
253,1485,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2025,TERTINGGAL,0,DESA,2025
254,1486,35,JAWA TIMUR,3572,KOTA BLITAR,2025,BERKEMBANG,0,DESA,2025
254,1487,35,JAWA TIMUR,3572,KOTA BLITAR,2025,MAJU,0,DESA,2025
254,1488,35,JAWA TIMUR,3572,KOTA BLITAR,2025,MANDIRI,0,DESA,2025
254,1489,35,JAWA TIMUR,3572,KOTA BLITAR,2025,SANGAT TERTINGGAL,0,DESA,2025
254,1490,35,JAWA TIMUR,3572,KOTA BLITAR,2025,TERTINGGAL,0,DESA,2025
255,1491,35,JAWA TIMUR,3573,KOTA MALANG,2025,BERKEMBANG,0,DESA,2025
255,1492,35,JAWA TIMUR,3573,KOTA MALANG,2025,MAJU,0,DESA,2025
255,1493,35,JAWA TIMUR,3573,KOTA MALANG,2025,MANDIRI,0,DESA,2025
255,1494,35,JAWA TIMUR,3573,KOTA MALANG,2025,SANGAT TERTINGGAL,0,DESA,2025
255,1495,35,JAWA TIMUR,3573,KOTA MALANG,2025,TERTINGGAL,0,DESA,2025
256,1496,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2025,BERKEMBANG,0,DESA,2025
256,1497,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2025,MAJU,0,DESA,2025
256,1498,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2025,MANDIRI,0,DESA,2025
256,1499,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2025,SANGAT TERTINGGAL,0,DESA,2025
256,1500,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2025,TERTINGGAL,0,DESA,2025
257,1501,35,JAWA TIMUR,3575,KOTA PASURUAN,2025,BERKEMBANG,0,DESA,2025
257,1502,35,JAWA TIMUR,3575,KOTA PASURUAN,2025,MAJU,0,DESA,2025
257,1503,35,JAWA TIMUR,3575,KOTA PASURUAN,2025,MANDIRI,0,DESA,2025
257,1504,35,JAWA TIMUR,3575,KOTA PASURUAN,2025,SANGAT TERTINGGAL,0,DESA,2025
257,1505,35,JAWA TIMUR,3575,KOTA PASURUAN,2025,TERTINGGAL,0,DESA,2025
258,1506,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2025,BERKEMBANG,0,DESA,2025
258,1507,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2025,MAJU,0,DESA,2025
258,1508,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2025,MANDIRI,0,DESA,2025
258,1509,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2025,SANGAT TERTINGGAL,0,DESA,2025
258,1510,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2025,TERTINGGAL,0,DESA,2025
259,1511,35,JAWA TIMUR,3577,KOTA MADIUN,2025,BERKEMBANG,0,DESA,2025
259,1512,35,JAWA TIMUR,3577,KOTA MADIUN,2025,MAJU,0,DESA,2025
259,1513,35,JAWA TIMUR,3577,KOTA MADIUN,2025,MANDIRI,0,DESA,2025
259,1514,35,JAWA TIMUR,3577,KOTA MADIUN,2025,SANGAT TERTINGGAL,0,DESA,2025
259,1515,35,JAWA TIMUR,3577,KOTA MADIUN,2025,TERTINGGAL,0,DESA,2025
260,1516,35,JAWA TIMUR,3578,KOTA SURABAYA,2025,BERKEMBANG,0,DESA,2025
260,1517,35,JAWA TIMUR,3578,KOTA SURABAYA,2025,MAJU,0,DESA,2025
260,1518,35,JAWA TIMUR,3578,KOTA SURABAYA,2025,MANDIRI,0,DESA,2025
260,1519,35,JAWA TIMUR,3578,KOTA SURABAYA,2025,SANGAT TERTINGGAL,0,DESA,2025
260,1520,35,JAWA TIMUR,3578,KOTA SURABAYA,2025,TERTINGGAL,0,DESA,2025
261,1521,35,JAWA TIMUR,3579,KOTA BATU,2025,BERKEMBANG,0,DESA,2025
261,1522,35,JAWA TIMUR,3579,KOTA BATU,2025,MAJU,0,DESA,2025
261,1523,35,JAWA TIMUR,3579,KOTA BATU,2025,MANDIRI,19,DESA,2025
261,1524,35,JAWA TIMUR,3579,KOTA BATU,2025,SANGAT TERTINGGAL,0,DESA,2025
261,1525,35,JAWA TIMUR,3579,KOTA BATU,2025,TERTINGGAL,0,DESA,2025
